year,Alachua,Baker,Bay,Bradford,Brevard,Broward,Calhoun,Charlotte,Citrus,Clay,Collier,Columbia,Desoto,Dixie,Duval,Escambia,Flagler,Franklin,Gadsden,Gilchrist,Glades,Gulf,Hamilton,Hardee,Hendry,Hernando,Highlands,Hillsborough,Holmes,Indian River,Jackson,Jefferson,Lafayette,Lake,Lee,Leon,Levy,Liberty,Madison,Manatee,Marion,Martin,Miami-Dade,Monroe,Nassau,Okaloosa,Okeechobee,Orange,Osceola,Palm Beach,Pasco,Pinellas,Polk,Putnam,Santa Rosa,Sarasota,Seminole,St. Johns,St. Lucie,Sumter,Suwannee,Taylor,Union,Volusia,Wakulla,Walton,Washington
2023,1.6546324488908222,1.0120481927710843,2.543277211287645,1.7103831018933824,4.477064878334737,3.3009480830884987,1.0822510822510822,4.705463560772998,2.169199478087344,1.2832217488334348,4.917153146844574,0.6404782237403929,5.444141658174657,9.61038961038961,1.9041439894814691,2.119531572193403,4.120963905462879,9.510869565217392,1.0752688172043012,1.8404907975460123,16.22641509433962,6.057998451079941,0.17391304347826086,4.638218923933209,6.883445945945946,2.939836447689851,9.141835518474375,2.5175202287241905,0.322061191626409,4.785904202547719,0.6431956668923494,1.2257405515832482,2.479338842975207,2.0146645652024944,2.531658982869588,0.8374918637448471,6.246056782334384,1.9607843137254901,0.7537688442211055,3.1644482618765193,1.7090368207406952,3.684126455774757,4.288040158745816,4.27769213829553,2.7013337835556306,1.983404169196519,8.28258221680877,2.3034331846890903,3.957546874242605,3.440222493033847,2.6358607690302476,3.704842676535273,4.317815639406054,1.0558069381598794,1.9126981907664775,3.5036271185628047,1.9437106132414956,2.3587756436322467,2.408419885594881,1.5149537861752767,0.6008583690987125,2.6522593320235757,1.1824324324324325,1.9279535823186613,2.218614718614719,2.989201055012137,3.011093502377179
2022,2.1231940648184304,1.3084112149532712,2.7243423601698704,1.4468558708959376,5.252708108265935,2.018327517994211,0.8130081300813009,4.494486630429515,1.600016758489222,1.8598387926306421,3.2763652321128394,1.5762170790103753,2.299412915851272,2.444987775061125,2.525571824289084,3.0350341391497815,4.777696693868061,7.50791870133298,1.4450867052023122,0.4531722054380665,32.461483719868085,5.996013432219369,1.2903225806451613,4.912280701754386,23.433373349339735,2.8340346569449784,12.551968155683326,2.099621372706001,0.30075187969924816,6.377100549403872,0.9987113402061855,1.2845849802371543,1.6528925619834711,2.1643903423559387,3.9805716774688915,1.4091879051415228,2.997601918465228,1.2987012987012987,0.7109004739336493,3.5221484744267664,1.390077784807771,4.865811352423288,1.942880193256645,3.2594371574604346,2.4308370098570022,4.224139945745704,24.41469718360082,1.8922900690743432,2.9040002799535194,3.035572983967971,2.27302301867824,2.8961145484187822,3.8927052666012436,1.0400416016640666,3.365531207391512,5.374252544040632,1.7093393050073153,1.968511251737623,4.58672593305103,1.5357542793153096,0.6576243321002877,1.7890772128060264,0.8130081300813009,3.2779111677804673,2.865761689291101,3.9310567617406758,2.1212121212121215
2021,0.6750807161725858,0.6982543640897756,1.7719592699750466,1.3793103448275863,1.3967415548393187,1.7907263098567356,0.8492695094429268,2.0743950284938966,0.8878346323280243,0.6049395060493951,2.0647071650732802,0.7073565076798707,0.6839276990718124,0.7281553398058253,0.91093331081509,1.5039876961462997,1.077624809947306,1.5779092702169626,1.0869565217391304,2.092377766706996,0.2991256327657616,3.575198622145675,1.202749140893471,0.8882309400444115,0.8979048885932823,0.9805619167791766,0.44499637793645863,0.962186570180709,0.3225806451612903,1.4602007176051583,0.6894287590282338,0.49800796812749004,0.8403361344537815,0.8544964297176686,1.8154557589159361,0.7152903355435001,1.2217470983506415,0.7299270072992701,1.7565872020075282,0.8850281140724279,0.7592011883149035,1.2138947596596759,1.2604865736615198,0.6522972206466251,0.6171781244642551,1.8231867981901044,0.5319148936170213,0.7551636977568039,1.0343488705892252,3.367487592643904,0.6548434526750445,1.3695314493820572,0.5841250834894537,1.0148731408573928,1.672048797990671,1.681947766084361,0.6709119466454971,0.6333026023551104,1.6670023174083604,0.18341145302628897,0.7109995817649519,1.3623978201634876,1.5625,0.9546581560112164,0.8099352051835854,2.0570073649728395,1.1437908496732025
2020,0.4990544231981509,0.6479481641468683,1.2455059065228555,0.3052503052503053,1.0233194260409184,2.0214645725188887,0.4807692307692308,0.7841396656310106,0.4282655246252677,0.42930116291707426,1.1683273008255726,0.42052144659377627,0.301659125188537,0.4608294930875576,0.6403137578697492,0.8928378407592366,0.6608289409187459,0.8,1.1345218800648298,1.023890784982935,0.23713540431586438,2.7789096243174964,0.38461538461538464,0.23790642347343377,0.3969686033922772,0.8588324033856114,0.2606326264660585,0.8056710970573242,0.5128205128205128,1.2549019607843137,0.8825526137135099,0.8592910848549946,0,0.3389830508474576,0.5584341356919992,0.650974305914813,0.5721551176096631,0.8,0.26455026455026454,0.7896426876145979,0.554367624930704,1.2334399269072638,2.3749917649384016,0.8286554397219994,0.8120601340940323,1.191765980498375,0.27548209366391185,0.8686169391835856,0.7829644502242076,2.0461764708423162,0.6642485201833638,1.0611363118410826,0.6338130879215238,0.44264819091608926,0.7559478870240239,0.6470617235259318,0.7307588582762791,0.5504887177064787,0.7092681230103819,0.1438331535418914,0.31404217137729923,0.7117437722419928,0.398406374501992,0.64566488036149,0.3552397868561279,2.0669471373696724,0.546448087431694
2019,0.6513521372492004,0.5160550458715597,0.4579453518546787,1.0389610389610389,0.7657872248470146,2.808928969358124,0.7832898172323759,0.5716226158809213,0.7435465768799102,0.6165590135055784,1.3144118229901918,0.5276989603074055,0.5483549351944167,0.904991693695119,0.8791752284352731,0.8999684030463821,0.6864399508051369,0.234192037470726,0.9043927648578811,0.5597014925373134,0.23769907297361542,1.0494752623688157,0.8264462809917356,0.3436426116838488,0.44709388971684055,0.6377250719104114,0.30100772150242117,0.8677124591598088,0.7092198581560284,0.7000622277535781,0.9982174688057042,0.7856341189674524,3.488372093023256,0.4062742881367908,0.8437286358238212,0.5248265790434465,0.7879185817465528,0.8,0.43731778425655976,0.48131259292007006,0.5477810587580776,1.1129061209836655,3.256857314846652,0.28154327424400416,0.5758538522637013,0.5957108816521048,0.9242144177449169,0.8774691340358428,0.7516451293259716,1.384565288179746,0.5980118728088198,0.6614188002877095,0.65638424546238,0.7008864151721295,0.736055390190242,0.7235485879069841,0.8029425121504237,0.4546506977625292,0.886487442278004,0.13003901170351106,0.47664442326024786,0.26041666666666663,0.21739130434782608,0.9259200873097678,0.5060088551549652,1.0300649616222335,0.3546099290780142
2018,0.5401092493708954,0.2895193977996526,0.5359907228106777,0.5956320317670417,0.6395370215847281,2.074741080860269,1.6172506738544474,0.3273089511882738,0.44887080937017815,0.4809976247030879,0.526829268292683,0.246415770609319,0.20090406830738325,2.0454545454545454,0.7304833632723018,0.7571781992653123,0.5529939437737124,0.22026431718061676,0.6140350877192983,0.2,0.45949214026602175,3.0412636752814337,0.218343945154444,0.5240174672489083,0.4863449307893753,0.5806638923836253,0.4075193900354936,0.6987703412756596,0.35211267605633806,0.4143646408839779,0.6538321830730113,0.33594624860022393,1.282051282051282,0.3066238132180723,0.3854590026449906,0.48088038100522495,1.1842105263157896,0,0.14992503748125938,0.39665290154314276,0.4942483488606045,0.3305004721435316,1.6005642969236926,0.12885088438561557,0.3903842202588864,0.5186590765338394,0.19102196752626552,0.9112648074014722,1.0314367322311628,0.8031855524483701,0.5871410301127776,0.40203069519030427,0.578181726819341,0.5565068493150684,0.9337474120082815,0.40427139269453005,0.9977340158888398,0.3917701615052503,0.5657894736842106,0.09984468604393167,0.398406374501992,0.7640067911714771,0.2232142857142857,0.7808207738322851,0.426829268292683,1.3928479673105862,0.6920415224913495
